record_id,site_code,site_name,year,month,scope,basis,fuel_category,fuel_type,fuel_code,consumption_amount,consumption_unit,emission_factor_id,co2_tco2e,ch4_tco2e,n2o_tco2e,hfcs_tco2e,total_tco2e,data_quality,verification_body,verification_level,source_system,synced_at,created_at,updated_at,updated_by
GHG-S12-2024-0305,SITE-OF03,구미 오피스,2024,5,Scope1,시장기반,이동연소,경유,FUEL-DIESEL-01,6406.8,L,EF-DIESEL-2023,16.332,0.2526,0.2526,0.0,16.8371,추정,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 10:49:00,user_ghg
GHG-S12-2024-0306,SITE-OF03,구미 오피스,2024,6,Scope1,시장기반,이동연소,경유,FUEL-DIESEL-01,6493.7,L,EF-DIESEL-2023,16.5534,0.256,0.256,0.0,17.0654,실측,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 15:14:00,user_ghg
GHG-S12-2024-0307,SITE-OF03,구미 오피스,2024,7,Scope1,시장기반,이동연소,경유,FUEL-DIESEL-01,6345.4,L,EF-DIESEL-2023,16.1754,0.2501,0.2501,0.0,16.6757,추정,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 11:51:00,user_ghg
GHG-S12-2024-0308,SITE-OF03,구미 오피스,2024,8,Scope1,시장기반,이동연소,경유,FUEL-DIESEL-01,6248.4,L,EF-DIESEL-2023,15.9282,0.2463,0.2463,0.0,16.4208,실측,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 17:29:00,user_ghg
GHG-S12-2024-0309,SITE-OF03,구미 오피스,2024,9,Scope1,시장기반,이동연소,경유,FUEL-DIESEL-01,6220.4,L,EF-DIESEL-2023,15.8568,0.2452,0.2452,0.0,16.3472,실측,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 09:35:00,user_ghg
GHG-S12-2024-0310,SITE-OF03,구미 오피스,2024,10,Scope1,시장기반,이동연소,경유,FUEL-DIESEL-01,6372.9,L,EF-DIESEL-2023,16.2456,0.2512,0.2512,0.0,16.748,실측,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 12:58:00,user_ghg
GHG-S12-2024-0311,SITE-OF03,구미 오피스,2024,11,Scope1,시장기반,이동연소,경유,FUEL-DIESEL-01,6227.6,L,EF-DIESEL-2023,15.8751,0.2455,0.2455,0.0,16.3661,실측,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 10:29:00,user_ghg
GHG-S12-2024-0312,SITE-OF03,구미 오피스,2024,12,Scope1,시장기반,이동연소,경유,FUEL-DIESEL-01,6431.8,L,EF-DIESEL-2023,16.3957,0.2535,0.2535,0.0,16.9028,실측,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 11:51:00,user_ghg
GHG-S12-2024-0313,SITE-OF03,구미 오피스,2024,1,Scope1,시장기반,이동연소,휘발유,FUEL-GASOLINE-01,4622.7,L,EF-GASOLINE-2023,10.1626,0.2646,0.1588,0.0,10.586,실측,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 16:42:00,user_ghg
GHG-S12-2024-0314,SITE-OF03,구미 오피스,2024,2,Scope1,시장기반,이동연소,휘발유,FUEL-GASOLINE-01,4750.6,L,EF-GASOLINE-2023,10.4437,0.272,0.1632,0.0,10.8789,실측,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 17:35:00,user_ghg
GHG-S12-2024-0315,SITE-OF03,구미 오피스,2024,3,Scope1,시장기반,이동연소,휘발유,FUEL-GASOLINE-01,4830.2,L,EF-GASOLINE-2023,10.6188,0.2765,0.1659,0.0,11.0612,추정,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 14:48:00,user_ghg
GHG-S12-2024-0316,SITE-OF03,구미 오피스,2024,4,Scope1,시장기반,이동연소,휘발유,FUEL-GASOLINE-01,4838.1,L,EF-GASOLINE-2023,10.636,0.277,0.1662,0.0,11.0792,실측,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 16:39:00,user_ghg
GHG-S12-2024-0317,SITE-OF03,구미 오피스,2024,5,Scope1,시장기반,이동연소,휘발유,FUEL-GASOLINE-01,4596.7,L,EF-GASOLINE-2023,10.1053,0.2632,0.1579,0.0,10.5264,실측,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 17:27:00,user_ghg
GHG-S12-2024-0318,SITE-OF03,구미 오피스,2024,6,Scope1,시장기반,이동연소,휘발유,FUEL-GASOLINE-01,4817.6,L,EF-GASOLINE-2023,10.591,0.2758,0.1655,0.0,11.0323,추정,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 17:28:00,user_ghg
GHG-S12-2024-0319,SITE-OF03,구미 오피스,2024,7,Scope1,시장기반,이동연소,휘발유,FUEL-GASOLINE-01,4659.8,L,EF-GASOLINE-2023,10.2441,0.2668,0.1601,0.0,10.6709,실측,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 11:47:00,user_ghg
GHG-S12-2024-0320,SITE-OF03,구미 오피스,2024,8,Scope1,시장기반,이동연소,휘발유,FUEL-GASOLINE-01,4661.6,L,EF-GASOLINE-2023,10.2481,0.2669,0.1601,0.0,10.6751,실측,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 16:28:00,user_ghg
GHG-S12-2024-0321,SITE-OF03,구미 오피스,2024,9,Scope1,시장기반,이동연소,휘발유,FUEL-GASOLINE-01,4711.9,L,EF-GASOLINE-2023,10.3587,0.2698,0.1619,0.0,10.7903,실측,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 13:48:00,user_ghg
GHG-S12-2024-0322,SITE-OF03,구미 오피스,2024,10,Scope1,시장기반,이동연소,휘발유,FUEL-GASOLINE-01,4830.7,L,EF-GASOLINE-2023,10.6198,0.2766,0.1659,0.0,11.0623,추정,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 12:53:00,user_ghg
GHG-S12-2024-0323,SITE-OF03,구미 오피스,2024,11,Scope1,시장기반,이동연소,휘발유,FUEL-GASOLINE-01,4835.8,L,EF-GASOLINE-2023,10.631,0.2768,0.1661,0.0,11.074,실측,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 13:49:00,user_ghg
GHG-S12-2024-0324,SITE-OF03,구미 오피스,2024,12,Scope1,시장기반,이동연소,휘발유,FUEL-GASOLINE-01,4583.9,L,EF-GASOLINE-2023,10.0772,0.2624,0.1575,0.0,10.4971,실측,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 17:31:00,user_ghg
GHG-S12-2024-0325,SITE-WH01,인천 물류지원센터,2024,1,Scope1,시장기반,고정연소,LNG,FUEL-LNG-01,66069.2,Nm³,EF-LNG-2023,138.0334,3.0038,2.0026,0.0,143.0398,실측,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 12:17:00,user_ghg
GHG-S12-2024-0326,SITE-WH01,인천 물류지원센터,2024,2,Scope1,시장기반,고정연소,LNG,FUEL-LNG-01,59355.6,Nm³,EF-LNG-2023,124.0072,2.6986,1.7991,0.0,128.5049,실측,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 16:04:00,user_ghg
GHG-S12-2024-0327,SITE-WH01,인천 물류지원센터,2024,3,Scope1,시장기반,고정연소,LNG,FUEL-LNG-01,52111.2,Nm³,EF-LNG-2023,108.872,2.3692,1.5795,0.0,112.8207,추정,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 13:15:00,user_ghg
GHG-S12-2024-0328,SITE-WH01,인천 물류지원센터,2024,4,Scope1,시장기반,고정연소,LNG,FUEL-LNG-01,41869.7,Nm³,EF-LNG-2023,87.4752,1.9036,1.2691,0.0,90.6479,실측,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 13:21:00,user_ghg
GHG-S12-2024-0329,SITE-WH01,인천 물류지원센터,2024,5,Scope1,시장기반,고정연소,LNG,FUEL-LNG-01,36513.8,Nm³,EF-LNG-2023,76.2856,1.6601,1.1067,0.0,79.0524,실측,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 14:57:00,user_ghg
GHG-S12-2024-0330,SITE-WH01,인천 물류지원센터,2024,6,Scope1,시장기반,고정연소,LNG,FUEL-LNG-01,31641.0,Nm³,EF-LNG-2023,66.1052,1.4386,0.959,0.0,68.5028,실측,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 17:05:00,user_ghg
GHG-S12-2024-0331,SITE-WH01,인천 물류지원센터,2024,7,Scope1,시장기반,고정연소,LNG,FUEL-LNG-01,32565.3,Nm³,EF-LNG-2023,68.0363,1.4806,0.9871,0.0,70.5039,추정,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 11:09:00,user_ghg
GHG-S12-2024-0332,SITE-WH01,인천 물류지원센터,2024,8,Scope1,시장기반,고정연소,LNG,FUEL-LNG-01,36716.3,Nm³,EF-LNG-2023,76.7086,1.6693,1.1129,0.0,79.4908,추정,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 12:24:00,user_ghg
GHG-S12-2024-0333,SITE-WH01,인천 물류지원센터,2024,9,Scope1,시장기반,고정연소,LNG,FUEL-LNG-01,41850.9,Nm³,EF-LNG-2023,87.4359,1.9028,1.2685,0.0,90.6072,실측,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 11:45:00,user_ghg
GHG-S12-2024-0334,SITE-WH01,인천 물류지원센터,2024,10,Scope1,시장기반,고정연소,LNG,FUEL-LNG-01,46702.7,Nm³,EF-LNG-2023,97.5724,2.1233,1.4156,0.0,101.1113,실측,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 12:04:00,user_ghg
GHG-S12-2024-0335,SITE-WH01,인천 물류지원센터,2024,11,Scope1,시장기반,고정연소,LNG,FUEL-LNG-01,50751.3,Nm³,EF-LNG-2023,106.0309,2.3074,1.5383,0.0,109.8766,실측,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 15:26:00,user_ghg
GHG-S12-2024-0336,SITE-WH01,인천 물류지원센터,2024,12,Scope1,시장기반,고정연소,LNG,FUEL-LNG-01,58682.3,Nm³,EF-LNG-2023,122.6005,2.668,1.7787,0.0,127.0472,추정,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 14:34:00,user_ghg
GHG-S12-2024-0337,SITE-DC01,수원 데이터센터,2024,1,Scope2,시장기반,전력,전력(한국전력),FUEL-ELEC-KR,7860858.0,kWh,EF-KEPCO-2023,3559.2279,0.0,0.0,0.0,3559.2279,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 16:26:00,user_ghg
GHG-S12-2024-0338,SITE-DC01,수원 데이터센터,2024,1,Scope2,위치기반,전력,전력(한국전력),FUEL-ELEC-KR,7860858.0,kWh,EF-KEPCO-2023,3612.8503,0.0,0.0,0.0,3612.8503,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 09:13:00,user_ghg
GHG-S12-2024-0339,SITE-DC01,수원 데이터센터,2024,2,Scope2,시장기반,전력,전력(한국전력),FUEL-ELEC-KR,7636262.0,kWh,EF-KEPCO-2023,3457.5359,0.0,0.0,0.0,3457.5359,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 15:24:00,user_ghg
GHG-S12-2024-0340,SITE-DC01,수원 데이터센터,2024,2,Scope2,위치기반,전력,전력(한국전력),FUEL-ELEC-KR,7636262.0,kWh,EF-KEPCO-2023,3509.626,0.0,0.0,0.0,3509.626,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 09:54:00,user_ghg
GHG-S12-2024-0341,SITE-DC01,수원 데이터센터,2024,3,Scope2,시장기반,전력,전력(한국전력),FUEL-ELEC-KR,7187070.0,kWh,EF-KEPCO-2023,3254.1514,0.0,0.0,0.0,3254.1514,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 15:30:00,user_ghg
GHG-S12-2024-0342,SITE-DC01,수원 데이터센터,2024,3,Scope2,위치기반,전력,전력(한국전력),FUEL-ELEC-KR,7187070.0,kWh,EF-KEPCO-2023,3303.1774,0.0,0.0,0.0,3303.1774,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 09:22:00,user_ghg
GHG-S12-2024-0343,SITE-DC01,수원 데이터센터,2024,4,Scope2,시장기반,전력,전력(한국전력),FUEL-ELEC-KR,6887609.0,kWh,EF-KEPCO-2023,3118.5616,0.0,0.0,0.0,3118.5616,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 13:48:00,user_ghg
GHG-S12-2024-0344,SITE-DC01,수원 데이터센터,2024,4,Scope2,위치기반,전력,전력(한국전력),FUEL-ELEC-KR,6887609.0,kWh,EF-KEPCO-2023,3165.5451,0.0,0.0,0.0,3165.5451,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 15:54:00,user_ghg
GHG-S12-2024-0345,SITE-DC01,수원 데이터센터,2024,5,Scope2,시장기반,전력,전력(한국전력),FUEL-ELEC-KR,7112205.0,kWh,EF-KEPCO-2023,3220.254,0.0,0.0,0.0,3220.254,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 15:34:00,user_ghg
GHG-S12-2024-0346,SITE-DC01,수원 데이터센터,2024,5,Scope2,위치기반,전력,전력(한국전력),FUEL-ELEC-KR,7112205.0,kWh,EF-KEPCO-2023,3268.7694,0.0,0.0,0.0,3268.7694,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 17:51:00,user_ghg
GHG-S12-2024-0347,SITE-DC01,수원 데이터센터,2024,6,Scope2,시장기반,전력,전력(한국전력),FUEL-ELEC-KR,8085454.0,kWh,EF-KEPCO-2023,3660.9204,0.0,0.0,0.0,3660.9204,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 12:31:00,user_ghg
GHG-S12-2024-0348,SITE-DC01,수원 데이터센터,2024,6,Scope2,위치기반,전력,전력(한국전력),FUEL-ELEC-KR,8085454.0,kWh,EF-KEPCO-2023,3716.0747,0.0,0.0,0.0,3716.0747,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 12:17:00,user_ghg
GHG-S12-2024-0349,SITE-DC01,수원 데이터센터,2024,7,Scope2,시장기반,전력,전력(한국전력),FUEL-ELEC-KR,8609511.0,kWh,EF-KEPCO-2023,3898.2017,0.0,0.0,0.0,3898.2017,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 15:31:00,user_ghg
GHG-S12-2024-0350,SITE-DC01,수원 데이터센터,2024,7,Scope2,위치기반,전력,전력(한국전력),FUEL-ELEC-KR,8609511.0,kWh,EF-KEPCO-2023,3956.9313,0.0,0.0,0.0,3956.9313,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 09:24:00,user_ghg
GHG-S12-2024-0351,SITE-DC01,수원 데이터센터,2024,8,Scope2,시장기반,전력,전력(한국전력),FUEL-ELEC-KR,8534646.0,kWh,EF-KEPCO-2023,3864.3049,0.0,0.0,0.0,3864.3049,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 14:42:00,user_ghg
GHG-S12-2024-0352,SITE-DC01,수원 데이터센터,2024,8,Scope2,위치기반,전력,전력(한국전력),FUEL-ELEC-KR,8534646.0,kWh,EF-KEPCO-2023,3922.5233,0.0,0.0,0.0,3922.5233,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 15:46:00,user_ghg
GHG-S12-2024-0353,SITE-DC01,수원 데이터센터,2024,9,Scope2,시장기반,전력,전력(한국전력),FUEL-ELEC-KR,7336801.0,kWh,EF-KEPCO-2023,3321.9461,0.0,0.0,0.0,3321.9461,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 11:53:00,user_ghg
GHG-S12-2024-0354,SITE-DC01,수원 데이터센터,2024,9,Scope2,위치기반,전력,전력(한국전력),FUEL-ELEC-KR,7336801.0,kWh,EF-KEPCO-2023,3371.9937,0.0,0.0,0.0,3371.9937,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 16:58:00,user_ghg
GHG-S12-2024-0355,SITE-DC01,수원 데이터센터,2024,10,Scope2,시장기반,전력,전력(한국전력),FUEL-ELEC-KR,7112205.0,kWh,EF-KEPCO-2023,3220.254,0.0,0.0,0.0,3220.254,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 11:39:00,user_ghg
GHG-S12-2024-0356,SITE-DC01,수원 데이터센터,2024,10,Scope2,위치기반,전력,전력(한국전력),FUEL-ELEC-KR,7112205.0,kWh,EF-KEPCO-2023,3268.7694,0.0,0.0,0.0,3268.7694,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 17:01:00,user_ghg
GHG-S12-2024-0357,SITE-DC01,수원 데이터센터,2024,11,Scope2,시장기반,전력,전력(한국전력),FUEL-ELEC-KR,7336801.0,kWh,EF-KEPCO-2023,3321.9461,0.0,0.0,0.0,3321.9461,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 15:37:00,user_ghg
GHG-S12-2024-0358,SITE-DC01,수원 데이터센터,2024,11,Scope2,위치기반,전력,전력(한국전력),FUEL-ELEC-KR,7336801.0,kWh,EF-KEPCO-2023,3371.9937,0.0,0.0,0.0,3371.9937,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 09:05:00,user_ghg
GHG-S12-2024-0359,SITE-DC01,수원 데이터센터,2024,12,Scope2,시장기반,전력,전력(한국전력),FUEL-ELEC-KR,7636262.0,kWh,EF-KEPCO-2023,3457.5359,0.0,0.0,0.0,3457.5359,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 15:08:00,user_ghg
GHG-S12-2024-0360,SITE-DC01,수원 데이터센터,2024,12,Scope2,위치기반,전력,전력(한국전력),FUEL-ELEC-KR,7636262.0,kWh,EF-KEPCO-2023,3509.626,0.0,0.0,0.0,3509.626,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 16:11:00,user_ghg
GHG-S12-2024-0361,SITE-DC02,동탄 데이터센터,2024,1,Scope2,시장기반,전력,전력(한국전력),FUEL-ELEC-KR,6962474.0,kWh,EF-KEPCO-2023,3152.4589,0.0,0.0,0.0,3152.4589,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 09:16:00,user_ghg
GHG-S12-2024-0362,SITE-DC02,동탄 데이터센터,2024,1,Scope2,위치기반,전력,전력(한국전력),FUEL-ELEC-KR,6962474.0,kWh,EF-KEPCO-2023,3199.9531,0.0,0.0,0.0,3199.9531,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 15:20:00,user_ghg
GHG-S12-2024-0363,SITE-DC02,동탄 데이터센터,2024,2,Scope2,시장기반,전력,전력(한국전력),FUEL-ELEC-KR,6763546.0,kWh,EF-KEPCO-2023,3062.3888,0.0,0.0,0.0,3062.3888,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 12:29:00,user_ghg
GHG-S12-2024-0364,SITE-DC02,동탄 데이터센터,2024,2,Scope2,위치기반,전력,전력(한국전력),FUEL-ELEC-KR,6763546.0,kWh,EF-KEPCO-2023,3108.5257,0.0,0.0,0.0,3108.5257,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 14:21:00,user_ghg
GHG-S12-2024-0365,SITE-DC02,동탄 데이터센터,2024,3,Scope2,시장기반,전력,전력(한국전력),FUEL-ELEC-KR,6365691.0,kWh,EF-KEPCO-2023,2882.2486,0.0,0.0,0.0,2882.2486,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 15:17:00,user_ghg
GHG-S12-2024-0366,SITE-DC02,동탄 데이터센터,2024,3,Scope2,위치기반,전력,전력(한국전력),FUEL-ELEC-KR,6365691.0,kWh,EF-KEPCO-2023,2925.6716,0.0,0.0,0.0,2925.6716,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 15:16:00,user_ghg
GHG-S12-2024-0367,SITE-DC02,동탄 데이터센터,2024,4,Scope2,시장기반,전력,전력(한국전력),FUEL-ELEC-KR,6100453.0,kWh,EF-KEPCO-2023,2762.1542,0.0,0.0,0.0,2762.1542,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 10:30:00,user_ghg
GHG-S12-2024-0368,SITE-DC02,동탄 데이터센터,2024,4,Scope2,위치기반,전력,전력(한국전력),FUEL-ELEC-KR,6100453.0,kWh,EF-KEPCO-2023,2803.7682,0.0,0.0,0.0,2803.7682,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 09:47:00,user_ghg
GHG-S12-2024-0369,SITE-DC02,동탄 데이터센터,2024,5,Scope2,시장기반,전력,전력(한국전력),FUEL-ELEC-KR,6299381.0,kWh,EF-KEPCO-2023,2852.2247,0.0,0.0,0.0,2852.2247,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 17:03:00,user_ghg
GHG-S12-2024-0370,SITE-DC02,동탄 데이터센터,2024,5,Scope2,위치기반,전력,전력(한국전력),FUEL-ELEC-KR,6299381.0,kWh,EF-KEPCO-2023,2895.1955,0.0,0.0,0.0,2895.1955,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 14:14:00,user_ghg
GHG-S12-2024-0371,SITE-DC02,동탄 데이터센터,2024,6,Scope2,시장기반,전력,전력(한국전력),FUEL-ELEC-KR,7161402.0,kWh,EF-KEPCO-2023,3242.529,0.0,0.0,0.0,3242.529,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 10:49:00,user_ghg
GHG-S12-2024-0372,SITE-DC02,동탄 데이터센터,2024,6,Scope2,위치기반,전력,전력(한국전력),FUEL-ELEC-KR,7161402.0,kWh,EF-KEPCO-2023,3291.3804,0.0,0.0,0.0,3291.3804,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 09:48:00,user_ghg
GHG-S12-2024-0373,SITE-DC02,동탄 데이터센터,2024,7,Scope2,시장기반,전력,전력(한국전력),FUEL-ELEC-KR,7625567.0,kWh,EF-KEPCO-2023,3452.6931,0.0,0.0,0.0,3452.6931,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 09:15:00,user_ghg
GHG-S12-2024-0374,SITE-DC02,동탄 데이터센터,2024,7,Scope2,위치기반,전력,전력(한국전력),FUEL-ELEC-KR,7625567.0,kWh,EF-KEPCO-2023,3504.7106,0.0,0.0,0.0,3504.7106,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 12:53:00,user_ghg
GHG-S12-2024-0375,SITE-DC02,동탄 데이터센터,2024,8,Scope2,시장기반,전력,전력(한국전력),FUEL-ELEC-KR,7559258.0,kWh,EF-KEPCO-2023,3422.6697,0.0,0.0,0.0,3422.6697,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 09:39:00,user_ghg
GHG-S12-2024-0376,SITE-DC02,동탄 데이터센터,2024,8,Scope2,위치기반,전력,전력(한국전력),FUEL-ELEC-KR,7559258.0,kWh,EF-KEPCO-2023,3474.235,0.0,0.0,0.0,3474.235,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 11:15:00,user_ghg
GHG-S12-2024-0377,SITE-DC02,동탄 데이터센터,2024,9,Scope2,시장기반,전력,전력(한국전력),FUEL-ELEC-KR,6498309.0,kWh,EF-KEPCO-2023,2942.2949,0.0,0.0,0.0,2942.2949,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 11:30:00,user_ghg
GHG-S12-2024-0378,SITE-DC02,동탄 데이터센터,2024,9,Scope2,위치기반,전력,전력(한국전력),FUEL-ELEC-KR,6498309.0,kWh,EF-KEPCO-2023,2986.6228,0.0,0.0,0.0,2986.6228,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 10:36:00,user_ghg
GHG-S12-2024-0379,SITE-DC02,동탄 데이터센터,2024,10,Scope2,시장기반,전력,전력(한국전력),FUEL-ELEC-KR,6299381.0,kWh,EF-KEPCO-2023,2852.2247,0.0,0.0,0.0,2852.2247,M1,한국품질재단(KFQ),합리적 확신,GHG,2025-01-05 08:55:00,2025-01-05 09:00:00,2025-01-13 12:29:00,user_ghg
