record_id,year,quarter,region,employment_type,gender,job_level,training_category,participant_count,training_hours_per_person,total_training_hours,training_cost_krw,online_yn,mandatory_yn,avg_hours_per_person,source_system,synced_at,created_at,updated_at,updated_by
HR-TR-2024-00125,2024,4,국내,정규직,남성,전체,직무역량(IT·개발),8822,12.0,105864.0,838090000,Y,N,12.0,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-2024-00126,2024,4,국내,정규직,남성,전체,리더십·관리자교육,2986,6.0,17916.0,358320000,N,N,6.0,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-2024-00127,2024,4,국내,정규직,남성,전체,인권·윤리경영,12893,1.5,19339.5,103144000,Y,Y,1.5,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-2024-00128,2024,4,국내,정규직,남성,전체,어학·글로벌역량,2443,4.0,9772.0,109935000,Y,N,4.0,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-2024-00129,2024,4,국내,정규직,남성,전체,신입·온보딩,1086,40.0,43440.0,195480000,N,Y,40.0,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-2024-00130,2024,4,국내,정규직,남성,전체,디지털 리터러시,7465,3.0,22395.0,134370000,Y,N,3.0,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-2024-00131,2024,4,국내,정규직,여성,전체,AI·클라우드 전문교육,1677,8.5,14254.5,142545000,Y,N,8.5,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-2024-00132,2024,4,국내,정규직,여성,전체,ESG·환경경영,5140,2.0,10280.0,77100000,Y,Y,2.0,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-2024-00133,2024,4,국내,정규직,여성,전체,정보보호·사이버보안,5410,4.0,21640.0,108200000,Y,Y,4.0,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-2024-00134,2024,4,국내,정규직,여성,전체,안전보건,5410,2.5,13525.0,64920000,Y,Y,2.5,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-2024-00135,2024,4,국내,정규직,여성,전체,직무역량(IT·개발),3516,12.0,42192.0,334020000,Y,N,12.0,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-2024-00136,2024,4,국내,정규직,여성,전체,리더십·관리자교육,1190,6.0,7140.0,142800000,N,N,6.0,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-2024-00137,2024,4,국내,정규직,여성,전체,인권·윤리경영,5140,1.5,7710.0,41120000,Y,Y,1.5,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-2024-00138,2024,4,국내,정규직,여성,전체,어학·글로벌역량,974,4.0,3896.0,43830000,Y,N,4.0,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-2024-00139,2024,4,국내,정규직,여성,전체,신입·온보딩,433,40.0,17320.0,77940000,N,Y,40.0,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-2024-00140,2024,4,국내,정규직,여성,전체,디지털 리터러시,2976,3.0,8928.0,53568000,Y,N,3.0,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-2024-00141,2024,4,국내,계약직,남성,전체,AI·클라우드 전문교육,259,8.5,2201.5,22015000,Y,N,8.5,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-2024-00142,2024,4,국내,계약직,남성,전체,ESG·환경경영,794,2.0,1588.0,11910000,Y,Y,2.0,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-2024-00143,2024,4,국내,계약직,남성,전체,정보보호·사이버보안,836,4.0,3344.0,16720000,Y,Y,4.0,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-2024-00144,2024,4,국내,계약직,남성,전체,안전보건,836,2.5,2090.0,10032000,Y,Y,2.5,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-2024-00145,2024,4,국내,계약직,남성,전체,직무역량(IT·개발),543,12.0,6516.0,51585000,Y,N,12.0,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-2024-00146,2024,4,국내,계약직,남성,전체,리더십·관리자교육,184,6.0,1104.0,22080000,N,N,6.0,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-2024-00147,2024,4,국내,계약직,남성,전체,인권·윤리경영,794,1.5,1191.0,6352000,Y,Y,1.5,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-2024-00148,2024,4,국내,계약직,남성,전체,어학·글로벌역량,150,4.0,600.0,6750000,Y,N,4.0,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-2024-00149,2024,4,국내,계약직,남성,전체,신입·온보딩,67,40.0,2680.0,12060000,N,Y,40.0,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-2024-00150,2024,4,국내,계약직,남성,전체,디지털 리터러시,460,3.0,1380.0,8280000,Y,N,3.0,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-2024-00151,2024,4,국내,계약직,여성,전체,AI·클라우드 전문교육,103,8.5,875.5,8755000,Y,N,8.5,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-2024-00152,2024,4,국내,계약직,여성,전체,ESG·환경경영,316,2.0,632.0,4740000,Y,Y,2.0,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-2024-00153,2024,4,국내,계약직,여성,전체,정보보호·사이버보안,333,4.0,1332.0,6660000,Y,Y,4.0,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-2024-00154,2024,4,국내,계약직,여성,전체,안전보건,333,2.5,832.5,3996000,Y,Y,2.5,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-2024-00155,2024,4,국내,계약직,여성,전체,직무역량(IT·개발),216,12.0,2592.0,20520000,Y,N,12.0,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-2024-00156,2024,4,국내,계약직,여성,전체,리더십·관리자교육,73,6.0,438.0,8760000,N,N,6.0,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-2024-00157,2024,4,국내,계약직,여성,전체,인권·윤리경영,316,1.5,474.0,2528000,Y,Y,1.5,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-2024-00158,2024,4,국내,계약직,여성,전체,어학·글로벌역량,60,4.0,240.0,2700000,Y,N,4.0,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-2024-00159,2024,4,국내,계약직,여성,전체,신입·온보딩,27,40.0,1080.0,4860000,N,Y,40.0,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-2024-00160,2024,4,국내,계약직,여성,전체,디지털 리터러시,183,3.0,549.0,3294000,Y,N,3.0,HR,2024-01-05 07:00:00,2024-01-05 09:00:00,2024-01-10 15:00:00,user_hr
HR-TR-JL-00161,2024,1,국내,정규직,남성,사원,AI·클라우드 전문교육,1346,8.5,11443.0,114430400,Y,N,8.5,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00162,2024,1,국내,정규직,남성,대리,AI·클라우드 전문교육,1178,8.5,10012.7,100126600,Y,N,8.5,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00163,2024,1,국내,정규직,남성,과장,AI·클라우드 전문교육,841,8.5,7151.9,71519000,Y,N,8.5,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00164,2024,1,국내,정규직,남성,차장,AI·클라우드 전문교육,421,8.5,3576.0,35759500,Y,N,8.49,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00165,2024,1,국내,정규직,남성,부장,AI·클라우드 전문교육,294,8.5,2503.2,25031650,Y,N,8.51,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00166,2024,1,국내,정규직,남성,임원,AI·클라우드 전문교육,126,8.5,1072.8,10727850,Y,N,8.51,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00167,2024,1,국내,정규직,남성,사원,ESG·환경경영,4126,2.0,8251.5,61886400,Y,Y,2.0,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00168,2024,1,국내,정규직,남성,대리,ESG·환경경영,3610,2.0,7220.1,54150600,Y,Y,2.0,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00169,2024,1,국내,정규직,남성,과장,ESG·환경경영,2579,2.0,5157.2,38679000,Y,Y,2.0,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00170,2024,1,국내,정규직,남성,차장,ESG·환경경영,1289,2.0,2578.6,19339500,Y,Y,2.0,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00171,2024,1,국내,정규직,남성,부장,ESG·환경경영,903,2.0,1805.0,13537650,Y,Y,2.0,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00172,2024,1,국내,정규직,남성,임원,ESG·환경경영,387,2.0,773.6,5801850,Y,Y,2.0,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00173,2024,1,국내,정규직,남성,사원,정보보호·사이버보안,4343,4.0,17372.2,86860800,Y,Y,4.0,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00174,2024,1,국내,정규직,남성,대리,정보보호·사이버보안,3800,4.0,15200.6,76003200,Y,Y,4.0,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00175,2024,1,국내,정규직,남성,과장,정보보호·사이버보안,2714,4.0,10857.6,54288000,Y,Y,4.0,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00176,2024,1,국내,정규직,남성,차장,정보보호·사이버보안,1357,4.0,5428.8,27144000,Y,Y,4.0,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00177,2024,1,국내,정규직,남성,부장,정보보호·사이버보안,950,4.0,3800.2,19000800,Y,Y,4.0,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00178,2024,1,국내,정규직,남성,임원,정보보호·사이버보안,407,4.0,1628.6,8143200,Y,Y,4.0,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00179,2024,1,국내,정규직,남성,사원,안전보건,4343,2.5,10857.6,52116480,Y,Y,2.5,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00180,2024,1,국내,정규직,남성,대리,안전보건,3800,2.5,9500.4,45601920,Y,Y,2.5,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00181,2024,1,국내,정규직,남성,과장,안전보건,2714,2.5,6786.0,32572800,Y,Y,2.5,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00182,2024,1,국내,정규직,남성,차장,안전보건,1357,2.5,3393.0,16286400,Y,Y,2.5,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00183,2024,1,국내,정규직,남성,부장,안전보건,950,2.5,2375.1,11400480,Y,Y,2.5,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00184,2024,1,국내,정규직,남성,임원,안전보건,407,2.5,1017.9,4885920,Y,Y,2.5,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00185,2024,1,국내,정규직,남성,사원,직무역량(IT·개발),2823,12.0,33876.5,268188800,Y,N,12.0,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00186,2024,1,국내,정규직,남성,대리,직무역량(IT·개발),2470,12.0,29641.9,234665200,Y,N,12.0,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00187,2024,1,국내,정규직,남성,과장,직무역량(IT·개발),1764,12.0,21172.8,167618000,Y,N,12.0,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00188,2024,1,국내,정규직,남성,차장,직무역량(IT·개발),882,12.0,10586.4,83809000,Y,N,12.0,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00189,2024,1,국내,정규직,남성,부장,직무역량(IT·개발),618,12.0,7410.5,58666300,Y,N,11.99,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00190,2024,1,국내,정규직,남성,임원,직무역량(IT·개발),265,12.0,3175.9,25142700,Y,N,11.98,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00191,2024,1,국내,정규직,남성,사원,리더십·관리자교육,956,6.0,5733.1,114662400,N,N,6.0,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00192,2024,1,국내,정규직,남성,대리,리더십·관리자교육,836,6.0,5016.5,100329600,N,N,6.0,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00193,2024,1,국내,정규직,남성,과장,리더십·관리자교육,597,6.0,3583.2,71664000,N,N,6.0,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00194,2024,1,국내,정규직,남성,차장,리더십·관리자교육,299,6.0,1791.6,35832000,N,N,5.99,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00195,2024,1,국내,정규직,남성,부장,리더십·관리자교육,209,6.0,1254.1,25082400,N,N,6.0,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00196,2024,1,국내,정규직,남성,임원,리더십·관리자교육,90,6.0,537.5,10749600,N,N,5.97,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00197,2024,1,국내,정규직,남성,사원,인권·윤리경영,4126,1.5,6188.6,33006080,Y,Y,1.5,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00198,2024,1,국내,정규직,남성,대리,인권·윤리경영,3610,1.5,5415.1,28880320,Y,Y,1.5,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00199,2024,1,국내,정규직,남성,과장,인권·윤리경영,2579,1.5,3867.9,20628800,Y,Y,1.5,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00200,2024,1,국내,정규직,남성,차장,인권·윤리경영,1289,1.5,1934.0,10314400,Y,Y,1.5,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00201,2024,1,국내,정규직,남성,부장,인권·윤리경영,903,1.5,1353.8,7220080,Y,Y,1.5,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00202,2024,1,국내,정규직,남성,임원,인권·윤리경영,387,1.5,580.2,3094320,Y,Y,1.5,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00203,2024,1,국내,정규직,남성,사원,어학·글로벌역량,782,4.0,3127.0,35179200,Y,N,4.0,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00204,2024,1,국내,정규직,남성,대리,어학·글로벌역량,684,4.0,2736.2,30781800,Y,N,4.0,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00205,2024,1,국내,정규직,남성,과장,어학·글로벌역량,489,4.0,1954.4,21987000,Y,N,4.0,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00206,2024,1,국내,정규직,남성,차장,어학·글로벌역량,244,4.0,977.2,10993500,Y,N,4.0,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00207,2024,1,국내,정규직,남성,부장,어학·글로벌역량,171,4.0,684.0,7695450,Y,N,4.0,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00208,2024,1,국내,정규직,남성,임원,어학·글로벌역량,73,4.0,293.2,3298050,Y,N,4.02,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00209,2024,1,국내,정규직,남성,사원,신입·온보딩,348,40.0,13900.8,62553600,N,Y,39.94,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00210,2024,1,국내,정규직,남성,대리,신입·온보딩,304,40.0,12163.2,54734400,N,Y,40.01,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00211,2024,1,국내,정규직,남성,과장,신입·온보딩,217,40.0,8688.0,39096000,N,Y,40.04,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00212,2024,1,국내,정규직,남성,차장,신입·온보딩,109,40.0,4344.0,19548000,N,Y,39.85,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00213,2024,1,국내,정규직,남성,부장,신입·온보딩,76,40.0,3040.8,13683600,N,Y,40.01,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00214,2024,1,국내,정규직,남성,임원,신입·온보딩,33,40.0,1303.2,5864400,N,Y,39.49,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00215,2024,1,국내,정규직,남성,사원,디지털 리터러시,2389,3.0,7166.4,42998400,Y,N,3.0,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00216,2024,1,국내,정규직,남성,대리,디지털 리터러시,2090,3.0,6270.6,37623600,Y,N,3.0,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00217,2024,1,국내,정규직,남성,과장,디지털 리터러시,1493,3.0,4479.0,26874000,Y,N,3.0,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00218,2024,1,국내,정규직,남성,차장,디지털 리터러시,746,3.0,2239.5,13437000,Y,N,3.0,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00219,2024,1,국내,정규직,남성,부장,디지털 리터러시,523,3.0,1567.7,9405900,Y,N,3.0,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00220,2024,1,국내,정규직,남성,임원,디지털 리터러시,224,3.0,671.9,4031100,Y,N,3.0,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00221,2024,1,국내,정규직,여성,사원,AI·클라우드 전문교육,537,8.5,4561.4,45614400,Y,N,8.49,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00222,2024,1,국내,정규직,여성,대리,AI·클라우드 전문교육,470,8.5,3991.3,39912600,Y,N,8.49,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00223,2024,1,국내,정규직,여성,과장,AI·클라우드 전문교육,335,8.5,2850.9,28509000,Y,N,8.51,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00224,2024,1,국내,정규직,여성,차장,AI·클라우드 전문교육,168,8.5,1425.5,14254500,Y,N,8.49,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00225,2024,1,국내,정규직,여성,부장,AI·클라우드 전문교육,117,8.5,997.8,9978150,Y,N,8.53,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00226,2024,1,국내,정규직,여성,임원,AI·클라우드 전문교육,50,8.5,427.6,4276350,Y,N,8.55,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00227,2024,1,국내,정규직,여성,사원,ESG·환경경영,1645,2.0,3289.6,24672000,Y,Y,2.0,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00228,2024,1,국내,정규직,여성,대리,ESG·환경경영,1439,2.0,2878.4,21588000,Y,Y,2.0,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00229,2024,1,국내,정규직,여성,과장,ESG·환경경영,1028,2.0,2056.0,15420000,Y,Y,2.0,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00230,2024,1,국내,정규직,여성,차장,ESG·환경경영,514,2.0,1028.0,7710000,Y,Y,2.0,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00231,2024,1,국내,정규직,여성,부장,ESG·환경경영,360,2.0,719.6,5397000,Y,Y,2.0,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00232,2024,1,국내,정규직,여성,임원,ESG·환경경영,154,2.0,308.4,2313000,Y,Y,2.0,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00233,2024,1,국내,정규직,여성,사원,정보보호·사이버보안,1731,4.0,6924.8,34624000,Y,Y,4.0,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00234,2024,1,국내,정규직,여성,대리,정보보호·사이버보안,1515,4.0,6059.2,30296000,Y,Y,4.0,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00235,2024,1,국내,정규직,여성,과장,정보보호·사이버보안,1082,4.0,4328.0,21640000,Y,Y,4.0,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00236,2024,1,국내,정규직,여성,차장,정보보호·사이버보안,541,4.0,2164.0,10820000,Y,Y,4.0,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00237,2024,1,국내,정규직,여성,부장,정보보호·사이버보안,379,4.0,1514.8,7574000,Y,Y,4.0,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00238,2024,1,국내,정규직,여성,임원,정보보호·사이버보안,162,4.0,649.2,3246000,Y,Y,4.01,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00239,2024,1,국내,정규직,여성,사원,안전보건,1731,2.5,4328.0,20774400,Y,Y,2.5,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00240,2024,1,국내,정규직,여성,대리,안전보건,1515,2.5,3787.0,18177600,Y,Y,2.5,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00241,2024,1,국내,정규직,여성,과장,안전보건,1082,2.5,2705.0,12984000,Y,Y,2.5,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00242,2024,1,국내,정규직,여성,차장,안전보건,541,2.5,1352.5,6492000,Y,Y,2.5,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00243,2024,1,국내,정규직,여성,부장,안전보건,379,2.5,946.8,4544400,Y,Y,2.5,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00244,2024,1,국내,정규직,여성,임원,안전보건,162,2.5,405.8,1947600,Y,Y,2.5,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00245,2024,1,국내,정규직,여성,사원,직무역량(IT·개발),1125,12.0,13501.4,106886400,Y,N,12.0,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00246,2024,1,국내,정규직,여성,대리,직무역량(IT·개발),984,12.0,11813.8,93525600,Y,N,12.01,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
HR-TR-JL-00247,2024,1,국내,정규직,여성,과장,직무역량(IT·개발),703,12.0,8438.4,66804000,Y,N,12.0,HR,2024-04-05 07:00:00,2024-04-05 09:00:00,2024-04-10 15:00:00,user_hr
